StudentID,AssignmentID,SubmissionDate,GradeID
87149842862,19,2024-10-26 20:21:00,843
21022187836,20,2024-10-19 08:32:00,843
99680161770,20,2024-10-20 08:32:00,843
14836454569,20,2024-10-18 08:32:00,843
87149842862,20,2024-10-20 08:32:00,843
21022187836,21,2024-08-29 02:38:00,843
99680161770,21,2024-08-29 02:38:00,843
14836454569,21,2024-08-30 02:38:00,843
87149842862,21,2024-08-29 02:38:00,843
21022187836,22,2024-10-25 00:13:00,843
99680161770,22,2024-10-25 00:13:00,843
14836454569,22,2024-10-20 00:13:00,843
87149842862,22,2024-10-22 00:13:00,843
11994391037,23,2024-11-09 03:07:00,843
11083820520,23,2024-11-14 03:07:00,843
56923367700,23,2024-11-10 03:07:00,843
21813338089,23,2024-11-13 03:07:00,843
11994391037,24,2024-10-09 12:06:00,843
11083820520,24,2024-10-11 12:06:00,843
56923367700,24,2024-10-12 12:06:00,843
21813338089,24,2024-10-12 12:06:00,843
11994391037,25,2024-12-15 22:54:00,843
11083820520,25,2024-12-17 22:54:00,843
56923367700,25,2024-12-12 22:54:00,843
21813338089,25,2024-12-14 22:54:00,843
11994391037,26,2024-10-08 00:49:00,843
11083820520,26,2024-10-04 00:49:00,843
56923367700,26,2024-10-04 00:49:00,843
21813338089,26,2024-10-06 00:49:00,843
11994391037,27,2024-10-05 07:27:00,843
11083820520,27,2024-09-30 07:27:00,843
56923367700,27,2024-10-03 07:27:00,843
21813338089,27,2024-10-03 07:27:00,843
11994391037,28,2024-09-23 21:02:00,843
11083820520,28,2024-09-24 21:02:00,843
56923367700,28,2024-09-25 21:02:00,843
21813338089,28,2024-09-20 21:02:00,843
11994391037,29,2024-11-05 08:35:00,843
11083820520,29,2024-11-05 08:35:00,843
56923367700,29,2024-11-05 08:35:00,843
21813338089,29,2024-11-03 08:35:00,843
17704155024,30,2024-09-17 19:40:00,843
94313662902,30,2024-09-20 19:40:00,843
60165377781,30,2024-09-20 19:40:00,843
63088232873,30,2024-09-20 19:40:00,843
17704155024,31,2024-11-23 11:37:00,843
94313662902,31,2024-11-28 11:37:00,843
60165377781,31,2024-11-28 11:37:00,843
63088232873,31,2024-11-26 11:37:00,843
17704155024,32,2024-11-09 23:38:00,843
94313662902,32,2024-11-10 23:38:00,843
60165377781,32,2024-11-09 23:38:00,843
63088232873,32,2024-11-07 23:38:00,843
17704155024,33,2025-03-30 14:06:00,843
94313662902,33,2025-03-30 14:06:00,843
60165377781,33,2025-04-02 14:06:00,843
63088232873,33,2025-03-30 14:06:00,843
17704155024,34,2025-02-18 12:36:00,843
94313662902,34,2025-02-20 12:36:00,843
60165377781,34,2025-02-23 12:36:00,843
63088232873,34,2025-02-23 12:36:00,843
60154075612,35,2024-10-19 16:03:00,843
31132510568,35,2024-10-18 16:03:00,843
37468325386,35,2024-10-20 16:03:00,843
12449134563,35,2024-10-23 16:03:00,843
63889968589,35,2024-10-21 16:03:00,843
03519513303,35,2024-10-22 16:03:00,843
60154075612,36,2024-09-14 16:48:00,843
31132510568,36,2024-09-13 16:48:00,843
37468325386,36,2024-09-13 16:48:00,843
12449134563,36,2024-09-13 16:48:00,843
63889968589,36,2024-09-14 16:48:00,843
03519513303,36,2024-09-11 16:48:00,843
60154075612,37,2024-09-12 21:26:00,843
31132510568,37,2024-09-11 21:26:00,843
37468325386,37,2024-09-16 21:26:00,843
12449134563,37,2024-09-15 21:26:00,843
63889968589,37,2024-09-11 21:26:00,843
03519513303,37,2024-09-16 21:26:00,843
60154075612,38,2025-02-15 07:47:00,843
31132510568,38,2025-02-18 07:47:00,843
37468325386,38,2025-02-15 07:47:00,843
12449134563,38,2025-02-14 07:47:00,843
63889968589,38,2025-02-17 07:47:00,843
03519513303,38,2025-02-19 07:47:00,843
60154075612,39,2025-03-22 22:54:00,843
31132510568,39,2025-03-24 22:54:00,843
37468325386,39,2025-03-22 22:54:00,843
12449134563,39,2025-03-24 22:54:00,843
63889968589,39,2025-03-26 22:54:00,843
03519513303,39,2025-03-25 22:54:00,843
60154075612,40,2025-05-01 07:33:00,843
31132510568,40,2025-05-01 07:33:00,843
37468325386,40,2025-04-30 07:33:00,843
12449134563,40,2025-05-02 07:33:00,843
63889968589,40,2025-04-30 07:33:00,843
03519513303,40,2025-04-29 07:33:00,843
01587799207,41,2025-04-02 17:14:00,843
87560952267,41,2025-04-01 17:14:00,843
54837215170,41,2025-03-31 17:14:00,843
13992687418,41,2025-04-03 17:14:00,843
01587799207,42,2025-02-24 03:47:00,843
87560952267,42,2025-02-23 03:47:00,843
54837215170,42,2025-02-22 03:47:00,843
13992687418,42,2025-02-25 03:47:00,843
01587799207,43,2024-11-15 23:00:00,843
87560952267,43,2024-11-13 23:00:00,843
54837215170,43,2024-11-18 23:00:00,843
13992687418,43,2024-11-17 23:00:00,843
01587799207,44,2024-09-18 07:24:00,843
87560952267,44,2024-09-20 07:24:00,843
54837215170,44,2024-09-20 07:24:00,843
13992687418,44,2024-09-16 07:24:00,843
01587799207,45,2024-10-10 19:56:00,843
87560952267,45,2024-10-13 19:56:00,843
54837215170,45,2024-10-13 19:56:00,843
13992687418,45,2024-10-14 19:56:00,843
01587799207,46,2024-09-20 22:25:00,843
87560952267,46,2024-09-19 22:25:00,843
54837215170,46,2024-09-21 22:25:00,843
13992687418,46,2024-09-24 22:25:00,843
11994391037,47,2025-05-14 06:32:00,843
11083820520,47,2025-05-10 06:32:00,843
56923367700,47,2025-05-09 06:32:00,843
21813338089,47,2025-05-13 06:32:00,843
11994391037,48,2025-03-09 00:36:00,843
11083820520,48,2025-03-09 00:36:00,843
56923367700,48,2025-03-08 00:36:00,843
21813338089,48,2025-03-06 00:36:00,843
11994391037,49,2025-05-22 02:36:00,843
11083820520,49,2025-05-21 02:36:00,843
56923367700,49,2025-05-23 02:36:00,843
21813338089,49,2025-05-19 02:36:00,843
11994391037,50,2025-05-13 10:56:00,843
11083820520,50,2025-05-14 10:56:00,843
56923367700,50,2025-05-14 10:56:00,843
21813338089,50,2025-05-13 10:56:00,843
11994391037,51,2025-04-25 11:54:00,843
11083820520,51,2025-04-21 11:54:00,843
56923367700,51,2025-04-21 11:54:00,843
21813338089,51,2025-04-23 11:54:00,843
52902794879,52,2024-11-05 14:29:00,843
83001804966,52,2024-11-05 14:29:00,843
87826978085,52,2024-11-06 14:29:00,843
76422050248,52,2024-11-03 14:29:00,843
57064149986,52,2024-11-05 14:29:00,843
52902794879,53,2024-08-30 18:46:00,843
83001804966,53,2024-09-02 18:46:00,843
87826978085,53,2024-09-02 18:46:00,843
76422050248,53,2024-08-30 18:46:00,843
57064149986,53,2024-09-02 18:46:00,843
52902794879,54,2024-11-19 23:59:00,843
83001804966,54,2024-11-20 23:59:00,843
87826978085,54,2024-11-18 23:59:00,843
76422050248,54,2024-11-17 23:59:00,843
57064149986,54,2024-11-17 23:59:00,843
52902794879,55,2024-10-14 10:07:00,843
83001804966,55,2024-10-18 10:07:00,843
87826978085,55,2024-10-13 10:07:00,843
76422050248,55,2024-10-13 10:07:00,843
57064149986,55,2024-10-17 10:07:00,843
01212008620,56,2024-09-12 10:51:00,843
96615626704,56,2024-09-13 10:51:00,843
08878133149,56,2024-09-13 10:51:00,843
19220832114,56,2024-09-14 10:51:00,843
01212008620,57,2024-11-26 23:54:00,843
96615626704,57,2024-11-25 23:54:00,843
08878133149,57,2024-11-23 23:54:00,843
19220832114,57,2024-11-25 23:54:00,843
01212008620,58,2024-10-06 10:43:00,843
96615626704,58,2024-10-08 10:43:00,843
08878133149,58,2024-10-04 10:43:00,843
19220832114,58,2024-10-03 10:43:00,843
01212008620,59,2024-11-04 07:01:00,843
96615626704,59,2024-11-04 07:01:00,843
08878133149,59,2024-11-04 07:01:00,843
19220832114,59,2024-11-05 07:01:00,843
01212008620,60,2024-10-30 18:15:00,843
96615626704,60,2024-11-03 18:15:00,843
08878133149,60,2024-10-29 18:15:00,843
19220832114,60,2024-10-30 18:15:00,843
01212008620,61,2024-10-29 04:38:00,843
96615626704,61,2024-10-26 04:38:00,843
08878133149,61,2024-10-27 04:38:00,843
19220832114,61,2024-10-26 04:38:00,843
01212008620,62,2025-02-19 07:26:00,843
96615626704,62,2025-02-15 07:26:00,843
08878133149,62,2025-02-20 07:26:00,843
19220832114,62,2025-02-17 07:26:00,843
01212008620,63,2025-05-27 18:03:00,843
96615626704,63,2025-05-22 18:03:00,843
08878133149,63,2025-05-26 18:03:00,843
19220832114,63,2025-05-27 18:03:00,843
60154075612,64,2025-04-01 13:14:00,843
31132510568,64,2025-04-05 13:14:00,843
37468325386,64,2025-04-02 13:14:00,843
12449134563,64,2025-04-06 13:14:00,843
63889968589,64,2025-04-01 13:14:00,843
03519513303,64,2025-04-02 13:14:00,843
60154075612,65,2025-03-14 22:52:00,843
31132510568,65,2025-03-14 22:52:00,843
37468325386,65,2025-03-15 22:52:00,843
12449134563,65,2025-03-13 22:52:00,843
63889968589,65,2025-03-14 22:52:00,843
03519513303,65,2025-03-12 22:52:00,843
60154075612,66,2025-05-22 12:07:00,843
31132510568,66,2025-05-20 12:07:00,843
37468325386,66,2025-05-23 12:07:00,843
12449134563,66,2025-05-19 12:07:00,843
63889968589,66,2025-05-19 12:07:00,843
03519513303,66,2025-05-24 12:07:00,843
60154075612,67,2025-02-27 23:43:00,843
31132510568,67,2025-02-25 23:43:00,843
37468325386,67,2025-02-22 23:43:00,843
12449134563,67,2025-02-27 23:43:00,843
63889968589,67,2025-02-26 23:43:00,843
03519513303,67,2025-02-22 23:43:00,843
57248339310,68,2025-03-28 11:41:00,843
48155090538,68,2025-03-29 11:41:00,843
79860661772,68,2025-04-01 11:41:00,843
94306781529,68,2025-03-27 11:41:00,843
57248339310,69,2025-02-05 14:46:00,843
48155090538,69,2025-02-07 14:46:00,843
79860661772,69,2025-02-05 14:46:00,843
94306781529,69,2025-02-10 14:46:00,843
57248339310,70,2025-05-01 23:31:00,843
48155090538,70,2025-05-03 23:31:00,843
79860661772,70,2025-05-01 23:31:00,843
94306781529,70,2025-04-30 23:31:00,843
57248339310,71,2025-04-08 05:28:00,843
48155090538,71,2025-04-09 05:28:00,843
79860661772,71,2025-04-04 05:28:00,843
94306781529,71,2025-04-09 05:28:00,843
57248339310,72,2024-09-02 05:35:00,843
48155090538,72,2024-09-01 05:35:00,843
79860661772,72,2024-09-06 05:35:00,843
94306781529,72,2024-09-02 05:35:00,843
57248339310,73,2024-11-19 10:38:00,843
48155090538,73,2024-11-14 10:38:00,843
79860661772,73,2024-11-17 10:38:00,843
94306781529,73,2024-11-14 10:38:00,843
57248339310,74,2024-11-01 10:55:00,843
48155090538,74,2024-11-03 10:55:00,843
79860661772,74,2024-11-06 10:55:00,843
94306781529,74,2024-11-03 10:55:00,843
57248339310,75,2024-11-19 05:26:00,843
48155090538,75,2024-11-19 05:26:00,843
79860661772,75,2024-11-17 05:26:00,843
94306781529,75,2024-11-18 05:26:00,843
57248339310,76,2025-02-07 07:29:00,843
48155090538,76,2025-02-10 07:29:00,843
79860661772,76,2025-02-12 07:29:00,843
94306781529,76,2025-02-11 07:29:00,843
57248339310,77,2025-02-26 16:32:00,843
48155090538,77,2025-02-28 16:32:00,843
79860661772,77,2025-03-01 16:32:00,843
94306781529,77,2025-03-02 16:32:00,843
57248339310,78,2025-04-07 20:50:00,843
48155090538,78,2025-04-08 20:50:00,843
79860661772,78,2025-04-05 20:50:00,843
94306781529,78,2025-04-07 20:50:00,843
82791623574,79,2025-05-15 09:35:00,843
18226618169,79,2025-05-19 09:35:00,843
53526300600,79,2025-05-16 09:35:00,843
75191472850,79,2025-05-20 09:35:00,843
82791623574,80,2025-03-03 19:40:00,843
18226618169,80,2025-03-08 19:40:00,843
53526300600,80,2025-03-05 19:40:00,843
75191472850,80,2025-03-07 19:40:00,843
82791623574,81,2025-03-16 05:16:00,843
18226618169,81,2025-03-17 05:16:00,843
53526300600,81,2025-03-18 05:16:00,843
75191472850,81,2025-03-15 05:16:00,843
82791623574,82,2025-05-03 16:40:00,843
18226618169,82,2025-05-06 16:40:00,843
53526300600,82,2025-05-03 16:40:00,843
75191472850,82,2025-05-07 16:40:00,843
82791623574,83,2025-03-16 01:29:00,843
18226618169,83,2025-03-11 01:29:00,843
53526300600,83,2025-03-11 01:29:00,843
75191472850,83,2025-03-11 01:29:00,843
82791623574,84,2025-03-22 12:47:00,843
18226618169,84,2025-03-24 12:47:00,843
53526300600,84,2025-03-20 12:47:00,843
75191472850,84,2025-03-22 12:47:00,843
82791623574,85,2025-02-02 23:36:00,843
18226618169,85,2025-01-30 23:36:00,843
53526300600,85,2025-01-30 23:36:00,843
75191472850,85,2025-01-30 23:36:00,843
82791623574,86,2024-09-12 01:06:00,843
18226618169,86,2024-09-17 01:06:00,843
53526300600,86,2024-09-16 01:06:00,843
75191472850,86,2024-09-13 01:06:00,843
73631911728,87,2025-05-20 21:14:00,843
70806384501,87,2025-05-21 21:14:00,843
78063670476,87,2025-05-22 21:14:00,843
89114802051,87,2025-05-19 21:14:00,843
38461424533,87,2025-05-17 21:14:00,843
13314554803,87,2025-05-21 21:14:00,843
73631911728,88,2025-05-28 04:36:00,843
70806384501,88,2025-05-26 04:36:00,843
78063670476,88,2025-05-27 04:36:00,843
89114802051,88,2025-05-26 04:36:00,843
38461424533,88,2025-05-23 04:36:00,843
13314554803,88,2025-05-28 04:36:00,843
73631911728,89,2025-03-21 01:04:00,843
70806384501,89,2025-03-23 01:04:00,843
78063670476,89,2025-03-22 01:04:00,843
89114802051,89,2025-03-21 01:04:00,843
38461424533,89,2025-03-23 01:04:00,843
13314554803,89,2025-03-21 01:04:00,843
73631911728,90,2024-11-08 03:46:00,843
70806384501,90,2024-11-13 03:46:00,843
78063670476,90,2024-11-13 03:46:00,843
89114802051,90,2024-11-11 03:46:00,843
38461424533,90,2024-11-11 03:46:00,843
13314554803,90,2024-11-10 03:46:00,843
73631911728,91,2024-09-29 22:23:00,843
70806384501,91,2024-09-30 22:23:00,843
78063670476,91,2024-09-29 22:23:00,843
89114802051,91,2024-10-03 22:23:00,843
38461424533,91,2024-10-04 22:23:00,843
13314554803,91,2024-10-01 22:23:00,843
73631911728,92,2024-12-08 09:06:00,843
70806384501,92,2024-12-07 09:06:00,843
78063670476,92,2024-12-09 09:06:00,843
89114802051,92,2024-12-11 09:06:00,843
38461424533,92,2024-12-06 09:06:00,843
13314554803,92,2024-12-07 09:06:00,843
73631911728,93,2024-11-20 20:48:00,843
70806384501,93,2024-11-17 20:48:00,843
78063670476,93,2024-11-17 20:48:00,843
89114802051,93,2024-11-15 20:48:00,843
38461424533,93,2024-11-16 20:48:00,843
13314554803,93,2024-11-20 20:48:00,843
21022187836,94,2025-03-21 17:08:00,843
99680161770,94,2025-03-24 17:08:00,843
14836454569,94,2025-03-22 17:08:00,843
87149842862,94,2025-03-23 17:08:00,843
21022187836,95,2025-04-03 20:21:00,843
99680161770,95,2025-04-02 20:21:00,843
14836454569,95,2025-04-02 20:21:00,843
87149842862,95,2025-04-02 20:21:00,843
21022187836,96,2025-06-06 01:29:00,843
99680161770,96,2025-06-04 01:29:00,843
14836454569,96,2025-06-03 01:29:00,843
87149842862,96,2025-06-06 01:29:00,843
21022187836,97,2025-06-05 06:50:00,843
99680161770,97,2025-06-05 06:50:00,843
14836454569,97,2025-06-05 06:50:00,843
87149842862,97,2025-06-06 06:50:00,843
21022187836,98,2025-05-29 03:40:00,843
99680161770,98,2025-05-31 03:40:00,843
14836454569,98,2025-05-28 03:40:00,843
87149842862,98,2025-06-01 03:40:00,843
16967382934,99,2025-05-12 17:34:00,843
69202506280,99,2025-05-09 17:34:00,843
58018051334,99,2025-05-11 17:34:00,843
03458714824,99,2025-05-09 17:34:00,843
50073659774,99,2025-05-11 17:34:00,843
89053025419,99,2025-05-12 17:34:00,843
16967382934,100,2025-06-06 22:36:00,843
69202506280,100,2025-06-03 22:36:00,843
58018051334,100,2025-06-05 22:36:00,843
03458714824,100,2025-06-08 22:36:00,843
50073659774,100,2025-06-07 22:36:00,843
89053025419,100,2025-06-04 22:36:00,843
16967382934,101,2025-02-16 14:57:00,843
69202506280,101,2025-02-20 14:57:00,843
58018051334,101,2025-02-19 14:57:00,843
03458714824,101,2025-02-16 14:57:00,843
50073659774,101,2025-02-16 14:57:00,843
89053025419,101,2025-02-18 14:57:00,843
16967382934,102,2025-04-19 11:34:00,843
69202506280,102,2025-04-19 11:34:00,843
58018051334,102,2025-04-24 11:34:00,843
03458714824,102,2025-04-22 11:34:00,843
50073659774,102,2025-04-19 11:34:00,843
89053025419,102,2025-04-21 11:34:00,843
16967382934,103,2024-11-24 13:09:00,843
69202506280,103,2024-11-24 13:09:00,843
58018051334,103,2024-11-24 13:09:00,843
03458714824,103,2024-11-21 13:09:00,843
50073659774,103,2024-11-22 13:09:00,843
89053025419,103,2024-11-20 13:09:00,843
16967382934,104,2024-12-05 00:12:00,843
69202506280,104,2024-12-04 00:12:00,843
58018051334,104,2024-12-06 00:12:00,843
03458714824,104,2024-12-02 00:12:00,843
50073659774,104,2024-12-05 00:12:00,843
89053025419,104,2024-12-02 00:12:00,843
16967382934,105,2024-10-13 12:23:00,843
69202506280,105,2024-10-13 12:23:00,843
58018051334,105,2024-10-14 12:23:00,843
03458714824,105,2024-10-11 12:23:00,843
50073659774,105,2024-10-11 12:23:00,843
89053025419,105,2024-10-09 12:23:00,843
11994391037,106,2024-12-16 09:09:00,843
11083820520,106,2024-12-19 09:09:00,843
56923367700,106,2024-12-16 09:09:00,843
21813338089,106,2024-12-18 09:09:00,843
11994391037,107,2024-11-09 21:42:00,843
11083820520,107,2024-11-08 21:42:00,843
56923367700,107,2024-11-09 21:42:00,843
21813338089,107,2024-11-08 21:42:00,843
11994391037,108,2025-02-10 21:57:00,843
11083820520,108,2025-02-13 21:57:00,843
56923367700,108,2025-02-10 21:57:00,843
21813338089,108,2025-02-11 21:57:00,843
11994391037,109,2025-06-19 22:56:00,843
11083820520,109,2025-06-14 22:56:00,843
56923367700,109,2025-06-19 22:56:00,843
21813338089,109,2025-06-17 22:56:00,843
11994391037,110,2025-06-02 03:36:00,843
11083820520,110,2025-06-01 03:36:00,843
56923367700,110,2025-06-05 03:36:00,843
21813338089,110,2025-06-01 03:36:00,843
11994391037,111,2025-05-12 01:42:00,843
11083820520,111,2025-05-15 01:42:00,843
56923367700,111,2025-05-14 01:42:00,843
21813338089,111,2025-05-12 01:42:00,843
11994391037,112,2025-02-07 10:12:00,843
11083820520,112,2025-02-09 10:12:00,843
56923367700,112,2025-02-07 10:12:00,843
21813338089,112,2025-02-07 10:12:00,843
11994391037,113,2025-02-07 19:39:00,843
11083820520,113,2025-02-06 19:39:00,843
56923367700,113,2025-02-07 19:39:00,843
21813338089,113,2025-02-07 19:39:00,843
11994391037,114,2025-04-17 19:45:00,843
11083820520,114,2025-04-18 19:45:00,843
56923367700,114,2025-04-21 19:45:00,843
21813338089,114,2025-04-16 19:45:00,843
52902794879,115,2024-11-15 19:32:00,843
83001804966,115,2024-11-16 19:32:00,843
87826978085,115,2024-11-17 19:32:00,843
76422050248,115,2024-11-15 19:32:00,843
57064149986,115,2024-11-14 19:32:00,843
52902794879,116,2024-12-01 07:23:00,843
83001804966,116,2024-12-06 07:23:00,843
87826978085,116,2024-12-06 07:23:00,843
76422050248,116,2024-12-05 07:23:00,843
57064149986,116,2024-12-05 07:23:00,843
52902794879,117,2024-09-18 00:30:00,843
83001804966,117,2024-09-15 00:30:00,843
87826978085,117,2024-09-19 00:30:00,843
76422050248,117,2024-09-16 00:30:00,843
57064149986,117,2024-09-17 00:30:00,843
52902794879,118,2024-09-12 02:56:00,843
83001804966,118,2024-09-11 02:56:00,843
87826978085,118,2024-09-12 02:56:00,843
76422050248,118,2024-09-08 02:56:00,843
57064149986,118,2024-09-12 02:56:00,843
52902794879,119,2025-04-21 17:47:00,843
83001804966,119,2025-04-26 17:47:00,843
87826978085,119,2025-04-23 17:47:00,843
76422050248,119,2025-04-26 17:47:00,843
57064149986,119,2025-04-24 17:47:00,843
52902794879,120,2025-03-22 01:30:00,843
83001804966,120,2025-03-23 01:30:00,843
87826978085,120,2025-03-22 01:30:00,843
76422050248,120,2025-03-21 01:30:00,843
57064149986,120,2025-03-20 01:30:00,843
52902794879,121,2025-03-13 16:38:00,843
83001804966,121,2025-03-12 16:38:00,843
87826978085,121,2025-03-15 16:38:00,843
76422050248,121,2025-03-13 16:38:00,843
57064149986,121,2025-03-13 16:38:00,843
52902794879,122,2025-02-11 02:29:00,843
83001804966,122,2025-02-08 02:29:00,843
87826978085,122,2025-02-09 02:29:00,843
76422050248,122,2025-02-10 02:29:00,843
57064149986,122,2025-02-10 02:29:00,843
11994391037,123,2025-02-21 03:56:00,843
11083820520,123,2025-02-20 03:56:00,843
56923367700,123,2025-02-19 03:56:00,843
21813338089,123,2025-02-18 03:56:00,843
11994391037,124,2025-04-06 16:01:00,843
11083820520,124,2025-04-04 16:01:00,843
56923367700,124,2025-04-03 16:01:00,843
21813338089,124,2025-04-05 16:01:00,843
11994391037,125,2024-10-08 23:15:00,843
11083820520,125,2024-10-07 23:15:00,843
56923367700,125,2024-10-06 23:15:00,843
21813338089,125,2024-10-05 23:15:00,843
01587799207,126,2025-02-12 08:20:00,843
87560952267,126,2025-02-08 08:20:00,843
54837215170,126,2025-02-10 08:20:00,843
13992687418,126,2025-02-12 08:20:00,843
01587799207,127,2025-02-25 13:14:00,843
87560952267,127,2025-02-25 13:14:00,843
54837215170,127,2025-02-24 13:14:00,843
13992687418,127,2025-02-23 13:14:00,843
01587799207,128,2025-04-17 18:01:00,843
87560952267,128,2025-04-15 18:01:00,843
54837215170,128,2025-04-19 18:01:00,843
13992687418,128,2025-04-19 18:01:00,843
01587799207,129,2025-03-31 07:29:00,843
87560952267,129,2025-03-28 07:29:00,843
54837215170,129,2025-03-27 07:29:00,843
13992687418,129,2025-03-29 07:29:00,843
01587799207,130,2024-08-31 02:53:00,843
87560952267,130,2024-08-31 02:53:00,843
54837215170,130,2024-09-01 02:53:00,843
13992687418,130,2024-08-30 02:53:00,843
01587799207,131,2024-09-28 10:03:00,843
87560952267,131,2024-09-27 10:03:00,843
54837215170,131,2024-09-27 10:03:00,843
13992687418,131,2024-09-28 10:03:00,843
01587799207,132,2024-09-10 10:04:00,843
87560952267,132,2024-09-10 10:04:00,843
54837215170,132,2024-09-07 10:04:00,843
13992687418,132,2024-09-09 10:04:00,843
52005638087,133,2025-03-23 11:01:00,843
35640964384,133,2025-03-24 11:01:00,843
52005638087,134,2024-09-23 00:04:00,843
35640964384,134,2024-09-19 00:04:00,843
52005638087,135,2024-09-04 13:33:00,843
35640964384,135,2024-09-07 13:33:00,843
52005638087,136,2024-10-26 16:10:00,843
35640964384,136,2024-10-26 16:10:00,843
52005638087,137,2024-09-30 20:58:00,843
35640964384,137,2024-10-02 20:58:00,843
52005638087,138,2024-11-25 20:33:00,843
35640964384,138,2024-11-28 20:33:00,843
52005638087,139,2024-09-05 03:23:00,843
35640964384,139,2024-09-04 03:23:00,843
52005638087,140,2024-10-27 11:09:00,843
35640964384,140,2024-10-27 11:09:00,843
52005638087,141,2024-12-12 15:45:00,843
35640964384,141,2024-12-10 15:45:00,843
57248339310,142,2025-03-13 22:18:00,843
48155090538,142,2025-03-14 22:18:00,843
79860661772,142,2025-03-10 22:18:00,843
94306781529,142,2025-03-09 22:18:00,843
57248339310,143,2025-04-12 15:52:00,843
48155090538,143,2025-04-11 15:52:00,843
79860661772,143,2025-04-10 15:52:00,843
94306781529,143,2025-04-08 15:52:00,843
57248339310,144,2025-04-21 10:33:00,843
48155090538,144,2025-04-22 10:33:00,843
79860661772,144,2025-04-20 10:33:00,843
94306781529,144,2025-04-23 10:33:00,843
57248339310,145,2025-06-05 11:57:00,843
48155090538,145,2025-06-04 11:57:00,843
79860661772,145,2025-06-02 11:57:00,843
94306781529,145,2025-06-01 11:57:00,843
28914208659,146,2025-02-03 17:54:00,843
05897396014,146,2025-02-01 17:54:00,843
28914208659,147,2025-03-05 20:04:00,843
05897396014,147,2025-03-07 20:04:00,843
